Item_Identifier,Outlet_Identifier,Predicted_Sales
DRI25,7,925.2630185139349
DRI25,2,597.335599086183
DRI25,8,842.9046921112235
DRI25,6,499.2398148370953
DRI25,4,-270.6837458263726
FDA44,9,1236.5714247595267
FDA44,3,1285.6601471697563
FDA44,0,-626.9608075511151
FDA44,1,668.8804239008834
FDA44,5,2296.306335913493
FDA44,7,895.8779915461605
FDA44,2,567.9505721184087
FDA44,8,813.5196651434492
FDA44,6,469.8547878693207
FDA44,4,-300.0687727941472
NCR17,9,2232.0262685357357
NCR17,3,2281.1149909459655
NCR17,0,368.49403622509385
NCR17,1,1664.3352676770924
NCR17,5,3291.7611796897017
NCR17,7,1891.3328353223692
NCR17,2,1563.4054158946174
NCR17,8,1808.974508919658
NCR17,6,1465.3096316455296
NCR17,4,695.3860709820615
FDU04,9,2364.6946583747113
FDU04,3,2413.7833807849406
FDU04,0,501.1624260640692
FDU04,1,1797.0036575160677
FDU04,5,3424.4295695286773
FDU04,7,2024.0012251613448
FDU04,2,1696.073805733593
FDU04,8,1941.6428987586337
FDU04,6,1597.978021484505
FDU04,4,828.0544608210371
FDF41,9,4102.571866050286
FDF41,3,4151.660588460516
FDF41,0,2239.039633739644
FDF41,1,3534.8808651916424
FDF41,5,5162.306777204252
FDF41,7,3761.8784328369197
FDF41,2,3433.951013409168
FDF41,8,3679.520106434208
FDF41,6,3335.85522916008
FDF41,4,2565.931668496612
FDB56,9,3363.0253480476385
FDB56,3,3412.1140704578684
FDB56,0,1499.4931157369965
FDB56,1,2795.334347188995
FDB56,5,4422.760259201605
FDB56,7,3022.331914834272
FDB56,2,2694.4044954065203
FDB56,8,2939.973588431561
FDB56,6,2596.3087111574323
FDB56,4,1826.3851504939644
FDT28,9,2715.3645532828486
FDT28,3,2764.453275693078
FDT28,0,851.8323209722066
FDT28,1,2147.673552424205
FDT28,5,3775.0994644368147
FDT28,7,2374.6711200694817
FDT28,2,2046.7437006417301
FDT28,8,2292.3127936667706
FDT28,6,1948.6479163926424
FDT28,4,1178.7243557291742
FDD10,9,3220.0595178376293
FDD10,3,3269.148240247859
FDD10,0,1356.5272855269875
FDD10,1,2652.368516978986
FDD10,5,4279.794428991596
FDD10,7,2879.366084624263
FDD10,2,2551.4386651965115
FDD10,8,2797.0077582215517
FDD10,6,2453.3428809474235
FDD10,4,1683.4193202839551
FDW57,9,3164.168239324074
FDW57,3,3213.256961734304
FDW57,0,1300.6360070134322
FDW57,1,2596.4772384654307
FDW57,5,4223.9031504780405
FDW57,7,2823.4748061107075
FDW57,2,2495.5473866829557
FDW57,8,2741.1164797079964
FDW57,6,2397.451602433868
FDW57,4,1627.5280417703998
DRB48,9,1097.191757662164
DRB48,3,1146.2804800723936
DRB48,0,-766.340474648478
DRB48,1,529.5007568035207
DRB48,5,2156.9266688161306
DRB48,7,756.4983244487978
DRB48,2,428.570905021046
DRB48,8,674.1399980460865
DRB48,6,330.47512077195825
DRB48,4,-439.44843989151013
FDP09,9,3709.1126831306137
FDP09,3,3758.2014055408436
FDP09,0,1845.5804508199717
FDP09,1,3141.42168227197
FDP09,5,4768.84759428458
FDP09,7,3368.4192499172477
FDP09,2,3040.4918304894954
FDP09,8,3286.060923514536
FDP09,6,2942.396046240408
FDP09,4,2172.47248557694
FDH14,9,2635.3926625551876
FDH14,3,2684.481384965417
FDH14,0,771.8604302445456
FDH14,1,2067.701661696544
FDH14,5,3695.1275737091537
FDH14,7,2294.699229341821
FDH14,2,1966.7718099140693
FDH14,8,2212.34090293911
FDH14,6,1868.6760256649814
FDH14,4,1098.7524650015132
FDA47,9,2928.3920895999418
FDA47,3,2977.480812010171
FDA47,0,1064.8598572892997
FDA47,1,2360.701088741298
FDA47,5,3988.127000753908
FDA47,7,2587.698656386575
FDA47,2,2259.7712369588235
FDA47,8,2505.340329983864
FDA47,6,2161.6754527097355
FDA47,4,1391.7518920462674
FDG12,9,2425.8008228961576
FDG12,3,2474.889545306387
FDG12,0,562.2685905855155
FDG12,1,1858.109822037514
FDG12,5,3485.5357340501237
FDG12,7,2085.107389682791
FDG12,2,1757.1799702550393
FDG12,8,2002.74906328008
FDG12,6,1659.0841860059513
FDG12,4,889.1606253424834
DRE60,9,3714.251406574037
DRE60,3,3763.3401289842664
DRE60,0,1850.7191742633947
DRE60,1,3146.5604057153932
DRE60,5,4773.986317728003
DRE60,7,3373.5579733606705
DRE60,2,3045.6305539329187
DRE60,8,3291.199646957959
DRE60,6,2947.5347696838307
DRE60,4,2177.611209020363
DRK49,9,1047.635022842713
DRK49,3,1096.7237452529425
DRK49,0,-815.8972094679293
DRK49,1,479.94402198406965
DRK49,5,2107.3699339966793
DRK49,7,706.9415896293467
DRK49,2,379.0141702015949
DRK49,8,624.5832632266354
DRK49,6,280.9183859525069
DRK49,4,-489.005174710961
FDD03,9,3971.126489595002
FDD03,3,4020.2152120052315
FDD03,0,2107.59425728436
FDD03,1,3403.435488736359
FDD03,5,5030.861400748969
FDD03,7,3630.4330563816357
FDD03,2,3302.5056369538843
FDD03,8,3548.0747299789246
FDD03,6,3204.4098527047963
FDD03,4,2434.486292041328
FDS52,9,2040.4321222686133
FDS52,3,2089.520844678843
FDS52,0,176.89988995797125
FDS52,1,1472.7411214099698
FDS52,5,3100.1670334225796
FDS52,7,1699.7386890552468
FDS52,2,1371.8112696274952
FDS52,8,1617.3803626525357
FDS52,6,1273.7154853784073
FDS52,4,503.7919247149391
FDW39,9,3237.1686721335354
FDW39,3,3286.257394543765
FDW39,0,1373.6364398228934
FDW39,1,2669.4776712748917
FDW39,5,4296.9035832875015
FDW39,7,2896.4752389201685
FDW39,2,2568.547819492417
FDW39,8,2814.1169125174574
FDW39,6,2470.452035243329
FDW39,4,1700.528474579861
FDX34,9,2250.119031791035
FDX34,3,2299.2077542012644
FDX34,0,386.586799480393
FDX34,1,1682.4280309323915
FDX34,5,3309.853942945001
FDX34,7,1909.4255985776686
FDX34,2,1581.4981791499167
FDX34,8,1827.0672721749575
FDX34,6,1483.4023949008288
FDX34,4,713.4788342373608
FDV11,9,3140.289473585693
FDV11,3,3189.378195995923
FDV11,0,1276.7572412750512
FDV11,1,2572.5984727270497
FDV11,5,4200.02438473966
FDV11,7,2799.5960403723266
FDV11,2,2471.6686209445747
FDV11,8,2717.2377139696155
FDV11,6,2373.5728366954872
FDV11,4,1603.6492760320189
FDD17,9,4142.27227448528
FDD17,3,4191.36099689551
FDD17,0,2278.7400421746383
FDD17,1,3574.581273626637
FDD17,5,5202.007185639247
FDD17,7,3801.578841271914
FDD17,2,3473.6514218441625
FDD17,8,3719.220514869203
FDD17,6,3375.5556375950746
FDD17,4,2605.632076931606
FDZ16,9,3237.2733153451836
FDZ16,3,3286.3620377554134
FDZ16,0,1373.741083034542
FDZ16,1,2669.5823144865403
FDZ16,5,4297.008226499151
FDZ16,7,2896.5798821318176
FDZ16,2,2568.652462704066
FDZ16,8,2814.2215557291065
FDZ16,6,2470.556678454978
FDZ16,4,1700.6331177915097
FDZ46,9,2091.874666541542
FDZ46,3,2140.963388951772
FDZ46,0,228.34243423090015
FDZ46,1,1524.1836656828987
FDZ46,5,3151.609577695508
FDZ46,7,1751.1812333281755
FDZ46,2,1423.253813900424
FDZ46,8,1668.8229069254644
FDZ46,6,1325.158029651336
FDZ46,4,555.234468987868
DRA12,9,2630.0403449753344
DRA12,3,2679.129067385564
DRA12,0,766.5081126646926
DRA12,1,2062.349344116691
DRA12,5,3689.775256129301
DRA12,7,2289.346911761968
DRA12,2,1961.4194923342163
DRA12,8,2206.988585359257
DRA12,6,1863.3237080851286
DRA12,4,1093.4001474216604
FDY58,9,3958.632845983154
FDY58,3,4007.7215683933837
FDY58,0,2095.100613672512
FDY58,1,3390.941845124511
FDY58,5,5018.367757137121
FDY58,7,3617.939412769788
FDY58,2,3290.011993342036
FDY58,8,3535.5810863670768
FDY58,6,3191.916209092948
FDY58,4,2421.99264842948
NCF19,9,1150.1675153751535
NCF19,3,1199.256237785383
NCF19,0,-713.3647169354886
NCF19,1,582.4765145165102
NCF19,5,2209.90242652912
NCF19,7,809.4740821617872
NCF19,2,481.5466627340354
NCF19,8,727.1157557590759
NCF19,6,383.4508784849477
NCF19,4,-386.4726821785207
DRJ13,9,2851.9165764729214
DRJ13,3,2901.005298883151
DRJ13,0,988.3843441622798
DRJ13,1,2284.225575614278
DRJ13,5,3911.651487626888
DRJ13,7,2511.2231432595554
DRJ13,2,2183.2957238318036
DRJ13,8,2428.8648168568443
DRJ13,6,2085.1999395827156
DRJ13,4,1315.2763789192477
FDB14,9,1813.81218483876
FDB14,3,1862.9009072489898
FDB14,0,-49.720047471882026
FDB14,1,1246.1211839801167
FDB14,5,2873.547095992726
FDB14,7,1473.1187516253938
FDB14,2,1145.191332197642
FDB14,8,1390.7604252226827
FDB14,6,1047.095547948554
FDB14,4,277.17198728508606
FDJ38,9,3442.3109931049294
FDJ38,3,3491.399715515159
FDJ38,0,1578.7787607942876
FDJ38,1,2874.619992246286
FDJ38,5,4502.0459042588955
FDJ38,7,3101.6175598915634
FDJ38,2,2773.6901404638115
FDJ38,8,3019.2592334888523
FDJ38,6,2675.5943562147236
FDJ38,4,1905.6707955512554
FDW11,9,1339.5907101954544
FDW11,3,1388.679432605684
FDW11,0,-523.9415221151876
FDW11,1,771.8997093368112
FDW11,5,2399.3256213494205
FDW11,7,998.8972769820882
FDW11,2,670.9698575543364
FDW11,8,916.5389505793769
FDW11,6,572.8740733052487
FDW11,4,-197.04948735821927
FDL40,9,1933.9592107323747
FDL40,3,1983.0479331426045
FDL40,0,70.42697842173311
FDL40,1,1366.2682098737314
FDL40,5,2993.6941218863412
FDL40,7,1593.2657775190082
FDL40,2,1265.3383580912566
FDL40,8,1510.9074511162974
FDL40,6,1167.2425738421687
FDL40,4,397.31901317870074
DRI49,9,1457.9972019253842
DRI49,3,1507.0859243356138
DRI49,0,-405.53503038525787
DRI49,1,890.3062010667409
DRI49,5,2517.7321130793507
DRI49,7,1117.3037687120177
DRI49,2,789.3763492842661
DRI49,8,1034.9454423093066
DRI49,6,691.2805650351784
DRI49,4,-78.64299562829001
DRG23,9,2737.3084007276216
DRG23,3,2786.397123137851
DRG23,0,873.7761684169795
DRG23,1,2169.6173998689783
DRG23,5,3797.043311881588
DRG23,7,2396.614967514255
DRG23,2,2068.6875480865033
DRG23,8,2314.256641111544
DRG23,6,1970.5917638374156
DRG23,4,1200.6682031739474
NCP30,9,1009.6724243350018
NCP30,3,1058.7611467452314
NCP30,0,-853.8598079756403
NCP30,1,441.9814234763585
NCP30,5,2069.407335488968
NCP30,7,668.9789911216355
NCP30,2,341.0515716938837
NCP30,8,586.6206647189242
NCP30,6,242.955787444796
NCP30,4,-526.9677732186719
FDY25,9,3229.1155016586736
FDY25,3,3278.2042240689034
FDY25,0,1365.5832693480315
FDY25,1,2661.42450080003
FDY25,5,4288.85041281264
FDY25,7,2888.422068445307
FDY25,2,2560.4946490175553
FDY25,8,2806.063742042596
FDY25,6,2462.3988647684673
FDY25,4,1692.4753041049994
NCH54,9,2816.1212471891445
NCH54,3,2865.209969599374
NCH54,0,952.5890148785024
NCH54,1,2248.430246330501
NCH54,5,3875.856158343111
NCH54,7,2475.427813975778
NCH54,2,2147.500394548026
NCH54,8,2393.069487573067
NCH54,6,2049.404610298938
NCH54,4,1279.4810496354703
NCR53,9,3728.880807472288
NCR53,3,3777.9695298825172
NCR53,0,1865.3485751616458
NCR53,1,3161.1898066136446
NCR53,5,4788.615718626254
NCR53,7,3388.1873742589214
NCR53,2,3060.25995483117
NCR53,8,3305.8290478562103
NCR53,6,2962.164170582082
NCR53,4,2192.2406099186137
NCO26,9,2178.604812272483
NCO26,3,2227.693534682712
NCO26,0,315.0725799618408
NCO26,1,1610.9138114138393
NCO26,5,3238.339723426449
NCO26,7,1837.9113790591164
NCO26,2,1509.9839596313645
NCO26,8,1755.5530526564053
NCO26,6,1411.8881753822768
NCO26,4,641.9646147188087
FDB51,9,1388.1261745792815
FDB51,3,1437.214896989511
FDB51,0,-475.4060577313603
FDB51,1,820.4351737206382
FDB51,5,2447.861085733248
FDB51,7,1047.4327413659153
FDB51,2,719.5053219381634
FDB51,8,965.0744149632039
FDB51,6,621.4095376890755
FDB51,4,-148.51402297439245
FDX44,9,1797.6159110904462
FDX44,3,1846.704633500676
FDX44,0,-65.91632122019564
FDX44,1,1229.9249102318029
FDX44,5,2857.3508222444125
FDX44,7,1456.92247787708
FDX44,2,1128.995058449328
FDX44,8,1374.5641514743688
FDX44,6,1030.8992742002401
FDX44,4,260.9757135367722
NCN07,9,2439.987708966921
NCN07,3,2489.076431377151
NCN07,0,576.4554766562796
NCN07,1,1872.296708108278
NCN07,5,3499.7226201208878
NCN07,7,2099.294275753555
NCN07,2,1771.3668563258034
NCN07,8,2016.9359493508439
NCN07,6,1673.2710720767154
NCN07,4,903.3475114132473
NCC31,9,2881.301459472008
NCC31,3,2930.3901818822374
NCC31,0,1017.769227161366
NCC31,1,2313.6104586133642
NCC31,5,3941.036370625974
NCC31,7,2540.608026258641
NCC31,2,2212.6806068308897
NCC31,8,2458.2496998559304
NCC31,6,2114.5848225818017
NCC31,4,1344.6612619183336
NCO55,9,1949.210072713468
NCO55,3,1998.2987951236976
NCO55,0,85.67784040282595
NCO55,1,1381.5190718548245
NCO55,5,3008.9449838674345
NCO55,7,1608.5166395001015
NCO55,2,1280.58922007235
NCO55,8,1526.1583130973904
NCO55,6,1182.493435823262
NCO55,4,412.5698751597938
NCC30,9,3170.0010798900958
NCC30,3,3219.089802300325
NCC30,0,1306.4688475794537
NCC30,1,2602.310079031452
NCC30,5,4229.735991044062
NCC30,7,2829.307646676729
NCC30,2,2501.3802272489775
NCC30,8,2746.9493202740177
NCC30,6,2403.2844429998895
NCC30,4,1633.3608823364214
FDI16,9,1160.909359902264
FDI16,3,1209.9980823124936
FDI16,0,-702.622872408378
FDI16,1,593.2183590436207
FDI16,5,2220.6442710562305
FDI16,7,820.2159266888978
FDI16,2,492.2885072611459
FDI16,8,737.8576002861864
FDI16,6,394.1927230120582
FDI16,4,-375.7308376514102
FDP16,9,4205.825668128189
FDP16,3,4254.914390538419
FDP16,0,2342.293435817547
FDP16,1,3638.134667269546
FDP16,5,5265.560579282155
FDP16,7,3865.132234914823
FDP16,2,3537.204815487071
FDP16,8,3782.7739085121116
FDP16,6,3439.1090312379833
FDP16,4,2669.1854705745154
FDB11,9,3876.9282563393663
FDB11,3,3926.016978749596
FDB11,0,2013.3960240287245
FDB11,1,3309.2372554807234
FDB11,5,4936.663167493332
FDB11,7,3536.2348231260003
FDB11,2,3208.3074036982484
FDB11,8,3453.876496723289
FDB11,6,3110.2116194491605
FDB11,4,2340.2880587856926
NCB06,9,2821.4786248865835
NCB06,3,2870.567347296813
NCB06,0,957.9463925759414
NCB06,1,2253.78762402794
NCB06,5,3881.21353604055
NCB06,7,2480.785191673217
NCB06,2,2152.857772245465
NCB06,8,2398.426865270506
NCB06,6,2054.7619879963772
NCB06,4,1284.8384273329093
FDA45,9,2969.7198780555946
FDA45,3,3018.808600465824
FDA45,0,1106.1876457449525
FDA45,1,2402.028877196951
FDA45,5,4029.4547892095607
FDA45,7,2629.026444842228
FDA45,2,2301.0990254144763
FDA45,8,2546.668118439517
FDA45,6,2203.0032411653883
FDA45,4,1433.0796805019204
DRJ25,9,979.1820902658367
DRJ25,3,1028.2708126760663
DRJ25,0,-884.3501420448056
DRJ25,1,411.4910894071934
DRJ25,5,2038.917001419803
DRJ25,7,638.4886570524704
DRJ25,2,310.5612376247186
DRJ25,8,556.1303306497591
DRJ25,6,212.46545337563066
DRJ25,4,-557.4581072878373
FDI04,9,3490.0969825359775
FDI04,3,3539.185704946207
FDI04,0,1626.5647502253355
FDI04,1,2922.4059816773342
FDI04,5,4549.831893689944
FDI04,7,3149.403549322611
FDI04,2,2821.4761298948597
FDI04,8,3067.0452229199
FDI04,6,2723.3803456457717
FDI04,4,1953.4567849823034
DRK12,9,916.5500922413798
DRK12,3,965.6388146516094
DRK12,0,-946.9821400692617
DRK12,1,348.85909138273655
DRK12,5,1976.2850033953462
DRK12,7,575.8566590280136
DRK12,2,247.92923960026178
DRK12,8,493.4983326253023
DRK12,6,149.83345535117405
DRK12,4,-620.0901053122943
FDX20,9,3941.030334762724
FDX20,3,3990.119057172954
FDX20,0,2077.498102452082
FDX20,1,3373.339333904081
FDX20,5,5000.76524591669
FDX20,7,3600.336901549358
FDX20,2,3272.409482121606
FDX20,8,3517.9785751466466
FDX20,6,3174.3136978725183
FDX20,4,2404.3901372090504
NCI18,9,3921.7531154790636
NCI18,3,3970.841837889293
NCI18,0,2058.2208831684216
NCI18,1,3354.0621146204203
NCI18,5,4981.48802663303
NCI18,7,3581.059682265697
NCI18,2,3253.1322628379457
NCI18,8,3498.701355862986
NCI18,6,3155.036478588858
NCI18,4,2385.1129179253894
FDB36,9,2541.6721315661225
FDB36,3,2590.7608539763523
FDB36,0,678.1398992554807
FDB36,1,1973.9811307074792
FDB36,5,3601.407042720089
FDB36,7,2200.978698352756
FDB36,2,1873.0512789250045
FDB36,8,2118.620371950045
FDB36,6,1774.9554946759167
FDB36,4,1005.0319340124486
FDN13,9,1732.3028918545344
FDN13,3,1781.3916142647643
FDN13,0,-131.22934045610737
FDN13,1,1164.6118909958911
FDN13,5,2792.0378030085008
FDN13,7,1391.6094586411682
FDN13,2,1063.6820392134164
FDN13,8,1309.251132238457
FDN13,6,965.5862549643284
FDN13,4,195.6626943008605
DRD24,9,2624.6687765640363
DRD24,3,2673.7574989742657
DRD24,0,761.1365442533943
DRD24,1,2056.9777757053926
DRD24,5,3684.4036877180024
DRD24,7,2283.97534335067
DRD24,2,1956.047923922918
DRD24,8,2201.6170169479587
DRD24,6,1857.95213967383
DRD24,4,1088.028579010362
FDQ28,9,2835.657838208318
FDQ28,3,2884.746560618548
FDQ28,0,972.1256058976762
FDQ28,1,2267.9668373496747
FDQ28,5,3895.392749362284
FDQ28,7,2494.9644049949516
FDQ28,2,2167.0369855671997
FDQ28,8,2412.6060785922405
FDQ28,6,2068.9412013181122
FDQ28,4,1299.0176406546439
FDM22,9,1288.017212681421
FDM22,3,1337.1059350916505
FDM22,0,-575.5150196292211
FDM22,1,720.3262118227776
FDM22,5,2347.7521238353875
FDM22,7,947.3237794680547
FDM22,2,619.3963600403029
FDM22,8,864.9654530653434
FDM22,6,521.3005757912151
FDM22,4,-248.62298487225326
FDR07,9,1780.7756655509866
FDR07,3,1829.8643879612164
FDR07,0,-82.75656675965547
FDR07,1,1213.0846646923433
FDR07,5,2840.5105767049527
FDR07,7,1440.0822323376203
FDR07,2,1112.1548129098685
FDR07,8,1357.7239059349092
FDR07,6,1014.0590286607805
FDR07,4,244.13546799731262
DRF49,9,2112.777311754379
DRF49,3,2161.866034164608
DRF49,0,249.2450794437368
DRF49,1,1545.0863108957353
DRF49,5,3172.512222908345
DRF49,7,1772.0838785410124
DRF49,2,1444.1564591132606
DRF49,8,1689.7255521383013
DRF49,6,1346.0606748641726
DRF49,4,576.1371142007047
FDW51,9,3714.71940732882
FDW51,3,3763.80812973905
FDW51,0,1851.1871750181783
FDW51,1,3147.028406470177
FDW51,5,4774.454318482787
FDW51,7,3374.025974115454
FDW51,2,3046.0985546877023
FDW51,8,3291.667647712743
FDW51,6,2948.0027704386143
FDW51,4,2178.0792097751464
DRL01,9,4014.7254934954044
DRL01,3,4063.814215905634
DRL01,0,2151.1932611847624
DRL01,1,3447.0344926367607
DRL01,5,5074.4604046493705
DRL01,7,3674.032060282038
DRL01,2,3346.104640854286
DRL01,8,3591.6737338793264
DRL01,6,3248.008856605198
DRL01,4,2478.0852959417302
FDP25,9,3808.3639587032794
FDP25,3,3857.452681113509
FDP25,0,1944.8317263926372
FDP25,1,3240.6729578446357
FDP25,5,4868.0988698572455
FDP25,7,3467.670525489913
FDP25,2,3139.743106062161
FDP25,8,3385.3121990872014
FDP25,6,3041.647321813073
FDP25,4,2271.7237611496053
NCM43,9,2971.8772916218977
NCM43,3,3020.966014032127
NCM43,0,1108.3450593112555
NCM43,1,2404.186290763254
NCM43,5,4031.612202775864
NCM43,7,2631.183858408531
NCM43,2,2303.2564389807794
NCM43,8,2548.8255320058197
NCM43,6,2205.1606547316915
NCM43,4,1435.2370940682233
FDK44,9,3019.44269762158
FDK44,3,3068.53142003181
FDK44,0,1155.9104653109382
FDK44,1,2451.7516967629367
FDK44,5,4079.177608775546
FDK44,7,2678.749264408214
FDK44,2,2350.8218449804617
FDK44,8,2596.390938005503
FDK44,6,2252.726060731374
FDK44,4,1482.8025000679058
FDM15,9,2800.1118809541963
FDM15,3,2849.2006033644257
FDM15,0,936.5796486435545
FDM15,1,2232.420880095553
FDM15,5,3859.846792108163
FDM15,7,2459.41844774083
FDM15,2,2131.491028313078
FDM15,8,2377.0601213381187
FDM15,6,2033.3952440639903
FDM15,4,1263.4716834005221
FDS31,9,3274.9429496865746
FDS31,3,3324.031672096804
FDS31,0,1411.4107173759326
FDS31,1,2707.2519488279313
FDS31,5,4334.677860840541
FDS31,7,2934.249516473208
FDS31,2,2606.3220970454563
FDS31,8,2851.891190070497
FDS31,6,2508.2263127963683
FDS31,4,1738.3027521329004
FDI32,9,1962.7190696409677
FDI32,3,2011.8077920511973
FDI32,0,99.18683733032594
FDI32,1,1395.0280687823242
FDI32,5,3022.453980794934
FDI32,7,1622.0256364276013
FDI32,2,1294.0982169998497
FDI32,8,1539.6673100248902
FDI32,6,1196.0024327507617
FDI32,4,426.0788720872936
FDR47,9,3398.949437307724
FDR47,3,3448.038159717954
FDR47,0,1535.4172049970825
FDR47,1,2831.2584364490813
FDR47,5,4458.684348461691
FDR47,7,3058.256004094358
FDR47,2,2730.3285846666063
FDR47,8,2975.897677691647
FDR47,6,2632.2328004175183
FDR47,4,1862.3092397540504
FDB35,9,1861.126772473513
FDB35,3,1910.2154948837426
FDB35,0,-2.4054598371290012
FDB35,1,1293.4357716148695
FDB35,5,2920.8616836274796
FDB35,7,1520.4333392601466
FDB35,2,1192.505919832395
FDB35,8,1438.0750128574355
FDB35,6,1094.410135583307
FDB35,4,324.48657491983886
NCU05,9,1624.1673715679722
NCU05,3,1673.256093978202
NCU05,0,-239.3648607426694
NCU05,1,1056.4763707093289
NCU05,5,2683.9022827219387
NCU05,7,1283.473938354606
NCU05,2,955.5465189268541
NCU05,8,1201.1156119518948
NCU05,6,857.4507346777661
NCU05,4,87.527174014298
DRY23,9,1009.6854457313107
DRY23,3,1058.7741681415403
DRY23,0,-853.8467865793314
DRY23,1,441.9944448726674
DRY23,5,2069.420356885277
DRY23,7,668.9920125179444
DRY23,2,341.0645930901926
DRY23,8,586.6336861152331
DRY23,6,242.96880884110487
DRY23,4,-526.9547518223635
FDO24,9,2665.9159545309576
FDO24,3,2715.0046769411874
FDO24,0,802.3837222203158
FDO24,1,2098.2249536723143
FDO24,5,3725.650865684924
